"Id","Model","Price","Age_08_04","Mfg_Month","Mfg_Year","KM","Fuel_Type","HP","Met_Color","Color","Automatic","CC","Doors","Cylinders","Gears","Quarterly_Tax","Weight","Mfr_Guarantee","BOVAG_Guarantee","Guarantee_Period","ABS","Airbag_1","Airbag_2","Airco","Automatic_airco","Boardcomputer","CD_Player","Central_Lock","Powered_Windows","Power_Steering","Radio","Mistlamps","Sport_Model","Backseat_Divider","Metallic_Rim","Radio_cassette","Parking_Assistant","Tow_Bar","Price_Per_KM","High_Mileage","HP_Per_Weight","Price_Tier"
372,"TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors",13250,44,1,2001,21027,"Petrol",110,1,"Green",0,1600,5,4,5,85,1080,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0.630142198126219,"Low",0.101851851851852,"Mid-Range"
373,"TOYOTA Corolla 1.6 16V VVT I SEDAN TERRA 4/5-Doors",10250,39,6,2001,18500,"Petrol",110,0,"Red",0,1600,4,4,5,69,1030,0,0,3,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.554054054054054,"Low",0.106796116504854,"Mid-Range"
374,"TOYOTA Corolla 1.6 16V VVT I LIFTB TERRA 4/5-Doors",13995,35,10,2001,18000,"Petrol",110,1,"Green",0,1600,5,4,5,85,1075,1,1,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0.7775,"Low",0.102325581395349,"Mid-Range"
375,"TOYOTA Corolla 1.4 16V VVT I LIFTB TERRA 4/5-Doors",11950,40,5,2001,17051,"Petrol",97,0,"Grey",0,1400,5,4,5,85,1060,1,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.700838660489121,"Low",0.0915094339622641,"Mid-Range"
376,"TOYOTA Corolla 1.4 LB LINEA TERRA 4/5-Doors",13250,33,12,2001,16512,"Petrol",97,1,"Grey",0,1400,5,4,5,19,1085,0,1,3,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.802446705426357,"Low",0.0894009216589862,"Mid-Range"
377,"TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors",12950,40,5,2001,16325,"Petrol",110,1,"Silver",0,1600,5,4,5,85,1080,0,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0.793261868300153,"Low",0.101851851851852,"Mid-Range"
378,"TOYOTA Corolla 1.4 16V VVT I LIFTB LUNA 4/5-Doors",11750,38,7,2001,16000,"Petrol",97,1,"Grey",0,1400,5,4,5,85,1060,0,1,3,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0.734375,"Low",0.0915094339622641,"Mid-Range"
379,"TOYOTA Corolla 1.6 Linea Terra LB 4/5-Doors",11500,39,6,2001,12000,"Petrol",110,1,"Green",0,1600,5,4,5,85,1075,0,0,12,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.958333333333333,"Low",0.102325581395349,"Mid-Range"
380,"TOYOTA Corolla 1.4 VVTI LB 4/5-Doors",13500,43,2,2001,10000,"Petrol",97,1,"Blue",0,1400,5,4,5,85,1060,0,0,6,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1.35,"Low",0.0915094339622641,"Mid-Range"
381,"TOYOTA Corolla 1.9 D HATCHB SOL 2/3-Doors",6500,53,4,2000,216000,"Diesel",69,0,"White",0,1900,3,4,5,185,1110,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0.0300925925925926,"High",0.0621621621621622,"Budget"
382,"TOYOTA Corolla 1.9 D SEDAN TERRA 4/5-Doors",6400,51,6,2000,198167,"Diesel",69,0,"Red",0,1900,4,4,5,185,1095,0,1,3,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0.0322959927737716,"High",0.063013698630137,"Budget"
383,"TOYOTA Corolla 1.9 D HATCHB TERRA 2/3-Doors",7000,53,4,2000,176000,"Diesel",69,0,"Blue",0,1900,3,4,5,185,1105,0,1,3,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0397727272727273,"High",0.0624434389140271,"Budget"
384,"TOYOTA Corolla 2.0 DSL SEDAN LINEA TERRA 4/5-Doors",7750,54,3,2000,174139,"Diesel",72,1,"Blue",0,2000,4,4,5,185,1100,0,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.0445046772980205,"High",0.0654545454545455,"Budget"
385,"TOYOTA Corolla 1.9 D Sedan 4/5-Doors",8900,45,12,2000,174000,"Diesel",69,1,"Silver",0,1900,5,4,5,185,1095,0,0,6,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0511494252873563,"High",0.063013698630137,"Mid-Range"
386,"TOYOTA Corolla 1.6 VVTi Linea terra 2/3-Doors",8500,55,2,2000,150000,"CNG",110,1,"Blue",0,1600,3,4,5,72,1075,0,0,6,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0566666666666667,"High",0.102325581395349,"Mid-Range"
387,"TOYOTA Corolla 2.0 DSL LIFTB LINEA TERRA 4/5-Doors",8950,54,3,2000,149329,"Diesel",72,1,"Red",0,2000,5,4,5,185,1135,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0.0599347748930215,"High",0.0634361233480176,"Mid-Range"
388,"TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors",9900,51,6,2000,146736,"Petrol",110,1,"Silver",0,1600,5,4,5,85,1080,0,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0.067468105986261,"High",0.101851851851852,"Mid-Range"
389,"TOYOTA Corolla 1.9 D LIFTB LUNA 4/5-Doors",10250,53,4,2000,143513,"Diesel",69,0,"Grey",0,1900,5,4,5,185,1140,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714221011336952,"High",0.0605263157894737,"Mid-Range"
390,"TOYOTA Corolla 1.6 16V VVT I LIFTB TERRA 4/5-Doors",9250,48,9,2000,142130,"CNG",110,0,"Red",0,1600,5,4,5,197,1119,0,1,3,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0.0650812636318863,"High",0.098302055406613,"Mid-Range"
391,"TOYOTA Corolla 1.9 D WGN LINEA TERRA Stationwagen",7750,48,9,2000,140700,"Diesel",69,1,"Grey",0,1900,5,4,5,64,1110,0,1,3,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0550817341862118,"High",0.0621621621621622,"Budget"
392,"TOYOTA Corolla 1.9 D SEDAN TERRA 4/5-Doors",9450,54,3,2000,138394,"Diesel",69,1,"Silver",0,1900,4,4,5,185,1095,0,1,3,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0.0682833070797867,"High",0.063013698630137,"Mid-Range"
393,"TOYOTA Corolla 2.0 DSL LIFTB LINEA TERRA 4/5-Doors",7750,55,2,2000,137000,"Diesel",72,1,"Blue",0,2000,5,4,5,185,1135,0,0,3,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0.0565693430656934,"High",0.0634361233480176,"Budget"
394,"TOYOTA Corolla 1.9 D WAGON TERRA Stationwagen",8250,52,5,2000,135258,"Diesel",69,1,"Grey",0,1900,5,4,5,185,1140,0,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0.0609945437608127,"High",0.0605263157894737,"Mid-Range"
395,"TOYOTA Corolla 1.6 16V VVT I WAGON TERRA Stationwagen",9950,49,8,2000,131364,"Petrol",110,1,"Black",0,1600,5,4,5,85,1075,0,1,3,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0.0757437349654395,"High",0.102325581395349,"Mid-Range"
396,"TOYOTA Corolla 1.8D Stationwagen",4450,56,1,2000,129155,"Diesel",69,0,"White",0,1800,5,4,5,64,1110,0,0,3,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0344547249428981,"High",0.0621621621621622,"Budget"
397,"TOYOTA Corolla 1.6 16V VVT I HATCHB G6 2/3-Doors",9950,50,7,2000,126110,"Petrol",110,0,"Black",0,1600,3,4,5,85,1055,0,1,3,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0.0788993735627627,"High",0.104265402843602,"Mid-Range"
398,"TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors",9000,48,9,2000,119742,"Petrol",110,1,"Blue",0,1600,5,4,5,85,1080,0,1,3,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0.0751615974344841,"High",0.101851851851852,"Mid-Range"
399,"TOYOTA Corolla 1.9 D LB LINEA SOL 4/5-Doors",9950,53,4,2000,117913,"Diesel",69,1,"Blue",0,1900,5,4,5,64,1110,0,1,3,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0.0843842494042218,"High",0.0621621621621622,"Mid-Range"
400,"TOYOTA Corolla 2.0 D4D HATCHB TERRA 2/3-Doors",12450,47,10,2000,117430,"Diesel",90,1,"Blue",0,2000,3,4,5,210,1165,0,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0.1060206080218,"High",0.0772532188841202,"Mid-Range"
401,"TOYOTA Corolla 1.6 16V VVT I SEDAN TERRA 4/5-Doors",10500,55,2,2000,117175,"Petrol",110,1,"Green",0,1600,4,4,5,69,1035,1,1,3,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0.089609558352891,"High",0.106280193236715,"Mid-Range"
402,"TOYOTA Corolla 1.6 16V VVT I SEDAN TERRA 4/5-Doors",10750,54,3,2000,115558,"Petrol",110,1,"Blue",0,1600,4,4,5,69,1035,1,1,3,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0.0930268782775749,"High",0.106280193236715,"Mid-Range"
403,"TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors",8950,53,4,2000,115113,"Petrol",97,1,"Grey",0,1400,3,4,5,69,1025,1,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0.0777496894355981,"High",0.0946341463414634,"Mid-Range"
404,"TOYOTA Corolla 1.9 D LIFTB TERRA 4/5-Doors",10500,54,3,2000,115046,"Diesel",69,1,"Blue",0,1900,5,4,5,185,1140,0,1,3,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0.091267840689811,"High",0.0605263157894737,"Mid-Range"
405,"TOYOTA Corolla 2.0D 4/5-Doors",5150,56,1,2000,113997,"Diesel",72,1,"Green",0,2000,5,4,5,64,1135,0,0,3,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0451766274551085,"High",0.0634361233480176,"Budget"
406,"TOYOTA Corolla 1.4 16V VVT I LIFTB TERRA 4/5-Doors",10950,49,8,2000,107859,"Petrol",97,0,"Blue",0,1400,5,4,5,85,1060,1,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.101521430756821,"High",0.0915094339622641,"Mid-Range"
407,"TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors",9450,52,5,2000,104805,"Petrol",97,1,"Black",0,1400,3,4,5,69,1025,1,1,3,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0.090167453842851,"High",0.0946341463414634,"Mid-Range"
408,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",9950,54,3,2000,103454,"Petrol",110,1,"Green",0,1600,5,4,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0.0961780114833646,"High",0.102325581395349,"Mid-Range"
409,"TOYOTA Corolla 1.9 D WAGON TERRA Stationwagen",10950,51,6,2000,103018,"Diesel",69,0,"White",0,1900,5,4,5,185,1140,0,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0.106292104292454,"High",0.0605263157894737,"Mid-Range"
410,"TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors",11900,47,10,2000,102352,"Petrol",110,1,"Red",0,1600,5,4,5,85,1080,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0.116265436923558,"High",0.101851851851852,"Mid-Range"
411,"TOYOTA Corolla 1.4 16V VVT I LIFTB TERRA 4/5-Doors",9950,50,7,2000,102030,"Petrol",97,1,"Green",0,1400,5,4,5,85,1060,1,1,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0.0975203371557385,"High",0.0915094339622641,"Mid-Range"
412,"TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors",11950,61,3,2000,101352,"Petrol",110,0,"Red",0,1600,5,4,5,85,1080,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0.117905912068829,"High",0.101851851851852,"Mid-Range"
413,"TOYOTA Corolla 1.6 16v TERRA 4/5-Doors",7900,50,7,2000,99865,"Petrol",110,1,"Red",0,1600,4,4,5,69,1035,0,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0791067941721324,"Low",0.106280193236715,"Budget"
414,"TOYOTA Corolla 1.6 16V VVT I HATCHB G6 2/3-Doors",10950,52,5,2000,99323,"Petrol",110,1,"Black",0,1600,3,4,5,85,1055,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0.110246367910756,"Low",0.104265402843602,"Mid-Range"
415,"TOYOTA Corolla 1.9 D LIFTB TERRA 4/5-Doors",8950,48,9,2000,98100,"Diesel",69,1,"Grey",0,1900,5,4,5,185,1140,0,1,3,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0912334352701325,"Low",0.0605263157894737,"Mid-Range"
416,"TOYOTA Corolla 1.6 16V VVT I WAGON TERRA Stationwagen",11950,51,6,2000,98040,"Petrol",110,0,"Grey",0,1600,5,4,5,85,1080,1,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.121889024887801,"Low",0.101851851851852,"Mid-Range"
417,"TOYOTA Corolla 1.6 HB SOL 2/3-Doors",10900,49,8,2000,97600,"Petrol",110,1,"Silver",0,1600,3,4,5,69,1045,0,1,6,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0.111680327868852,"Low",0.105263157894737,"Mid-Range"
418,"TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors",9950,55,2,2000,97234,"Petrol",110,0,"Blue",0,1600,5,4,5,85,1080,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0.102330460538495,"Low",0.101851851851852,"Mid-Range"
419,"TOYOTA Corolla 2.0 DSL HATCHB LINEA TERRA 2/3-Doors",9950,51,6,2000,96135,"Diesel",72,0,"Black",0,2000,3,4,5,185,1115,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.103500286056067,"Low",0.0645739910313901,"Mid-Range"
420,"TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors",10950,54,3,2000,96100,"Petrol",110,1,"Green",0,1600,5,4,5,85,1080,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0.113943808532778,"Low",0.101851851851852,"Mid-Range"
421,"TOYOTA Corolla 2.0 DSL HATCHB LINEA TERRA 2/3-Doors",8950,55,2,2000,94401,"Diesel",72,0,"Red",0,2000,3,4,5,185,1115,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.0948083177084988,"Low",0.0645739910313901,"Mid-Range"
422,"TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors",8950,55,2,2000,94122,"Petrol",86,1,"Blue",0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0.0950893521174646,"Low",0.0847290640394089,"Mid-Range"
423,"TOYOTA Corolla 1.6 16V VVT I HATCHB G6 2/3-Doors",10500,49,8,2000,91340,"Petrol",110,1,"Blue",0,1600,3,4,5,85,1055,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0.114955112765492,"Low",0.104265402843602,"Mid-Range"
424,"TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors",8950,53,4,2000,90200,"Petrol",97,0,"White",0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0.0992239467849224,"Low",0.0946341463414634,"Mid-Range"
425,"TOYOTA Corolla 1.9 D LIFTB TERRA 4/5-Doors",9250,53,4,2000,90097,"Diesel",69,1,"Red",0,1900,5,4,5,185,1140,1,1,3,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0.102667125431479,"Low",0.0605263157894737,"Mid-Range"
426,"TOYOTA Corolla LIFTBACK 1.4 VVT-i LINEA TERRA 4/5-Doors",11500,48,9,2000,89049,"Petrol",97,1,"Black",0,1400,5,4,5,85,1060,0,1,12,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.129142382283911,"Low",0.0915094339622641,"Mid-Range"
427,"TOYOTA Corolla 1.6 16V VVT I WAGON TERRA Stationwagen",9750,52,5,2000,89000,"Petrol",110,0,"Grey",0,1600,5,4,5,85,1075,0,0,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.109550561797753,"Low",0.102325581395349,"Mid-Range"
428,"TOYOTA Corolla 1.6 16V VVT I HATCHB TERRA 2/3-Doors",9950,45,12,2000,87274,"Petrol",110,1,"Grey",0,1600,3,4,5,69,1040,1,1,3,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0.114008754039004,"Low",0.105769230769231,"Mid-Range"
429,"TOYOTA Corolla 1.6 16V VVT I HATCHB SOL 2/3-Doors",11450,49,8,2000,86221,"Petrol",110,0,"Grey",0,1600,3,4,5,69,1045,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0.13279827420234,"Low",0.105263157894737,"Mid-Range"
430,"TOYOTA Corolla 1.6 VVT-i L. Sol Wagon Stationwagen",12500,54,3,2000,84598,"Petrol",110,0,"Red",0,1600,5,4,5,19,1075,0,1,6,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0.147757630204024,"Low",0.102325581395349,"Mid-Range"
431,"TOYOTA Corolla 1.6 16V VVT I LIFTB TERRA 4/5-Doors",10500,50,7,2000,83567,"Petrol",110,0,"Green",0,1600,5,4,5,85,1075,0,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0.12564768389436,"Low",0.102325581395349,"Mid-Range"
432,"TOYOTA Corolla 1.6 16V VVT I WAGON TERRA Stationwagen",12950,50,7,2000,83106,"Petrol",110,1,"Silver",0,1600,5,4,5,85,1075,1,1,3,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0.155825090847833,"Low",0.102325581395349,"Mid-Range"
433,"TOYOTA Corolla 1.6 16V VVT I HATCHB TERRA 2/3-Doors",12200,50,7,2000,82805,"Petrol",110,1,"Green",0,1600,3,4,5,69,1040,1,1,3,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.147334098182477,"Low",0.105769230769231,"Mid-Range"
434,"TOYOTA Corolla 1.4 16V VVT I HATCHB SOL 2/3-Doors",10950,50,7,2000,82735,"Petrol",97,1,"Black",0,1400,3,4,5,69,1030,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0.132350274974316,"Low",0.0941747572815534,"Mid-Range"
435,"TOYOTA Corolla 1.6 LB LINEA SOL 4/5-Doors",10950,54,3,2000,81905,"Petrol",110,1,"Green",0,1600,5,4,5,19,1105,0,1,6,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0.133691471827117,"Low",0.0995475113122172,"Mid-Range"
436,"TOYOTA Corolla 1.6 16V VVT I HATCHB TERRA AUT4 2/3-Doors",11290,49,8,2000,80320,"Petrol",110,1,"Silver",1,1600,3,4,5,85,1070,1,1,3,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0.140562749003984,"Low",0.102803738317757,"Mid-Range"
437,"TOYOTA Corolla 1.4 VVT-i Linea Sol HB 2/3-Doors",10750,49,8,2000,80090,"Petrol",97,1,"Silver",0,1400,3,4,5,69,1030,0,1,6,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0.134223998002247,"Low",0.0941747572815534,"Mid-Range"
438,"TOYOTA Corolla 1.6 16V VVT I LIFTB TERRA 4/5-Doors",10895,53,4,2000,79800,"Petrol",110,0,"Red",0,1600,5,4,5,85,1075,1,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.136528822055138,"Low",0.102325581395349,"Mid-Range"
439,"TOYOTA Corolla 1.6 16V VVT I LIFTB TERRA 4/5-Doors",11500,47,10,2000,78785,"CNG",110,1,"Black",0,1600,5,4,5,197,1119,1,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0.145966871866472,"Low",0.098302055406613,"Mid-Range"
440,"TOYOTA Corolla 1.6 16V VVT I LIFTB TERRA 4/5-Doors",9750,48,9,2000,78600,"Petrol",110,1,"Blue",0,1600,5,4,5,85,1075,0,1,3,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0.124045801526718,"Low",0.102325581395349,"Mid-Range"
441,"TOYOTA Corolla 1.6 16V VVT I HATCHB TERRA 2/3-Doors",10250,55,2,2000,77780,"Petrol",110,0,"Red",0,1600,3,4,5,69,1040,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0.131781949087169,"Low",0.105769230769231,"Mid-Range"
442,"TOYOTA Corolla 1.6 16V VVT I SEDAN TERRA 4/5-Doors",12500,49,8,2000,77648,"Petrol",110,0,"Red",0,1600,4,4,5,69,1030,1,1,3,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0.160982897177004,"Low",0.106796116504854,"Mid-Range"
443,"TOYOTA Corolla 1.6 16V VVT I SEDAN TERRA 4/5-Doors",11950,54,3,2000,77270,"Petrol",110,1,"Blue",0,1600,4,4,5,69,1035,1,1,3,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0.154652517147664,"Low",0.106280193236715,"Mid-Range"
444,"TOYOTA Corolla 1.4 16V VVT I LIFTB TERRA 4/5-Doors",10750,50,7,2000,76167,"Petrol",97,1,"Blue",0,1400,5,4,5,85,1060,1,1,3,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.141137237911431,"Low",0.0915094339622641,"Mid-Range"
445,"TOYOTA Corolla 1.6 16V VVT I SEDAN TERRA 4/5-Doors",11450,46,11,2000,75249,"Petrol",110,1,"Red",0,1600,4,4,5,69,1035,1,1,3,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0.152161490518146,"Low",0.106280193236715,"Mid-Range"
446,"TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors",11950,54,3,2000,75231,"Petrol",110,1,"Grey",0,1600,5,4,5,85,1080,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0.158844093525275,"Low",0.101851851851852,"Mid-Range"
447,"TOYOTA Corolla 1.6 G6 HB 2/3-Doors",11750,48,9,2000,75045,"Petrol",110,1,"Silver",0,1600,3,4,6,85,1055,0,0,6,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0.156572723032847,"Low",0.104265402843602,"Mid-Range"
448,"TOYOTA Corolla 1.6 16V VVT I SEDAN TERRA AUT4 4/5-Doors",10950,50,7,2000,74849,"Petrol",110,1,"Red",1,1600,4,4,5,85,1060,1,1,3,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0.146294539673209,"Low",0.10377358490566,"Mid-Range"
449,"TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors",11950,55,2,2000,74715,"Petrol",110,1,"Grey",0,1600,5,4,5,85,1080,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0.159941109549622,"Low",0.101851851851852,"Mid-Range"
450,"TOYOTA Corolla 1.9 D HATCHB TERRA 2/3-Doors",10995,49,8,2000,74656,"Diesel",69,0,"Silver",0,1900,3,4,5,185,1105,1,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0.147275503643378,"Low",0.0624434389140271,"Mid-Range"
451,"TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors",11450,56,1,2000,74500,"Petrol",97,0,"Grey",0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.153691275167785,"Low",0.0946341463414634,"Mid-Range"
452,"TOYOTA Corolla 1.6 16V VVT I LIFTB TERRA 4/5-Doors",8900,49,8,2000,74494,"Petrol",110,1,"Grey",0,1600,5,4,5,85,1075,1,1,3,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0.11947270921148,"Low",0.102325581395349,"Mid-Range"
453,"TOYOTA Corolla 1.6 4/5-Doors",10500,50,7,2000,73634,"Petrol",110,0,"Blue",0,1587,5,4,5,85,1075,0,0,6,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0.142597169785697,"Low",0.102325581395349,"Mid-Range"
454,"TOYOTA Corolla 1.6 16V VVT I LIFTB TERRA 4/5-Doors",11750,47,10,2000,73403,"Petrol",110,1,"Grey",0,1600,5,4,5,85,1075,1,1,3,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0.160075201286051,"Low",0.102325581395349,"Mid-Range"
455,"TOYOTA Corolla 1.4 16V VVT I HATCHB SOL 2/3-Doors",11450,49,8,2000,73175,"Petrol",97,1,"Silver",0,1400,3,4,5,69,1030,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0.156474205671336,"Low",0.0941747572815534,"Mid-Range"
456,"TOYOTA Corolla 1.6 16V VVT I HATCHB G6 2/3-Doors",12000,52,5,2000,73000,"Petrol",110,0,"Grey",0,1600,3,4,5,85,1055,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0.164383561643836,"Low",0.104265402843602,"Mid-Range"
457,"TOYOTA Corolla 1.6 16V VVT I HATCHB TERRA AUT4 2/3-Doors",11950,50,7,2000,72242,"Petrol",110,0,"Blue",1,1600,3,4,5,85,1070,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0.165416239860469,"Low",0.102803738317757,"Mid-Range"
458,"TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors",9850,53,4,2000,72000,"Petrol",97,1,"Green",0,1400,3,4,5,69,1025,0,0,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0.136805555555556,"Low",0.0946341463414634,"Mid-Range"
459,"TOYOTA Corolla 1.6 16V VVT I SEDAN TERRA 4/5-Doors",10950,54,3,2000,71725,"Petrol",110,1,"Blue",0,1600,4,4,5,69,1035,0,1,3,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0.152666434297665,"Low",0.106280193236715,"Mid-Range"
460,"TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors",10950,54,3,2000,71276,"Petrol",110,0,"Green",0,1600,5,4,5,85,1080,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0.153628149727819,"Low",0.101851851851852,"Mid-Range"
